year,price,mileage
2022,47.024,43.677
2012,15.995,70.375
2021,53.9,13.978
2022,50.8,46.313
2022,44.95,25.083
2022,54.99,26.81
2023,51.366,0.224
2023,83.981,4.925
2017,40.423,73.168
2023,56.99,15.196
2023,61.994,25.422
2022,73.5,22.707
2022,89.9,14.739
2014,24.882,111.772
2017,41.955,59.318
2022,68.995,35.976
2006,6,170.755
2014,23.995,11.469
2021,38.5,45.933
2016,32.07,115.521
2018,26.99,111.32
2019,30.977,90.885
2023,57.635,0.204
2021,85,4.215
2022,68.5,31.257
2020,44.2,11
2020,57.35,48.827
2016,36.715,46.225
2022,69.995,6.7
2003,8.495,155
2022,54.316,11.843
2009,17.9,208.826
2021,33.6,90.984
2019,19.8,107.448
2009,13.999,125.619
2019,32.997,131.636
2015,9.995,187.452
2023,102.9,0.348
2021,45.821,46.272
2015,39.8,5.985
2021,43,39.497
2017,23.998,128.125
2020,40.98,38.329
2020,39,67.441
2022,64.99,30.318
2019,42.995,82.316
2016,32.554,103.655
2004,10,130
2023,69.9,8.845
2022,63.999,17.26
2020,34.5,43.5
2022,47.788,36.875
2022,69.99,16.551
2008,19.495,150.558
2019,33.997,95.647
2014,28.999,113.52
2020,58.027,70.275
2020,59.9,57.793
2024,73.905,0.011
2012,18.995,321.67
2021,48.5,18.119
2017,42.995,49.732
2021,48.8,35.535
2023,59.99,1.755
2022,52.995,45.1
2023,69.9,5.101
2023,47.474,12.16
2015,26.999,39.661
2018,28.7,48
2017,29.999,79.241
2017,34.995,73.727
2017,29.999,76.153
2016,31,60
2019,39.995,41.624
2022,61.17,36.36
2016,26.995,83.637
2021,69.378,33.352
2019,54.896,88.243
2019,31.995,99.1
2023,80.088,10.305
2022,41.476,40.95
2019,38.5,24.51
2015,38.407,71.77
2023,60.995,8.34
2022,41.25,57.064
2015,28.99,122.076
2022,62.913,10.111
2017,30.994,116.821
2019,38,37.235
2012,15.995,165.866
2022,75,11.401
2019,40.99,56.565
2023,63.977,1.378
2016,29.995,28.495
2022,42.987,45.446
2008,9.999,88
2017,49.51,57.264
2012,10.5,305.054
2008,17.9,49.978
2022,47.977,26.906
2022,42.957,36.531
2018,35.5,48.363
2015,27.999,30.877
2022,46.992,2.89
2022,60.5,31.738
2020,49.995,59.045
2015,28.5,64.268
2021,39.882,82.806
2011,19.5,171
2022,49.995,15.516
2022,47.99,18.412
2019,44.99,70.449
2020,46.995,66.965
2019,27.995,78.5
2016,25.999,92.206
2023,107.99,6.563
2022,64.995,20.587
2016,35.979,57.2
2015,28.999,79.919
2009,24.857,103.08
2022,129.5,3.5
2017,26.8,49
