year,price,mileage
2018,47.5,50.288
2021,67.495,44.969
2019,58.437,59.152
2014,24.995,203.865
2015,22.596,116.775
2018,35.599,65.79
2014,44.963,48.679
1997,54.5,97.067
2015,19.9,235.569
2015,31,30.732
2017,42.995,87.901
2018,33.975,62.068
2022,92.29,34.22
2017,53.496,65.124
2016,43.5,69.75
2016,44.963,62.68
2022,52.9,0.3
2012,17.999,135.586
2022,54.995,54.806
2023,72.78,3.549
2015,29.963,81.412
1996,79.9,13.225
2008,29.9,129.122
2019,55.495,70.558
2022,55.987,45.533
2005,11.5,36.499
2012,24.995,51.69
2019,31.5,111.824
2020,51.355,38.148
2017,41.995,97.368
2008,17,164
2020,47.648,66.488
2020,63.996,55.116
2020,59.995,102.618
2004,15.99,0
2022,51.55,15.517
2006,16.895,171
2023,64.997,11.591
2022,77.6,2.8
2017,33.888,88.581
2014,22.995,210.583
2015,35.493,68.899
2001,13.998,203
1997,54.5,52.879
2013,25.995,149.223
2020,64.243,34.606
2022,49.876,2.316
2021,57.495,34.242
1997,3,120
2016,23.999,126.91
2020,24.9,35.738
2005,12.995,81.111
2020,58.994,83.872
2020,43.513,34.39
2022,53.117,11.967
2016,44.963,76.329
2022,44.995,25.5
2018,30.5,129.145
2014,31.995,74.425
2006,16.995,347.563
2015,27.495,216.24
2012,12,235.435
2022,69.998,29.109
2020,44.621,47.904
2006,16.5,190.073
2017,40.49,111.716
2017,47.248,89.176
2010,12.999,157.589
2016,29.986,149.497
2019,44.995,91.939
2011,24.995,72.88
2019,30.229,106.838
2022,52.945,32.929
2022,48.75,18.021
2021,49.5,49.278
2008,20.995,123.36
2023,65.99,2.585
2017,38.9,65.445
2010,17.995,166.058
2022,43.988,34.227
2022,68.987,22.258
2017,60.995,55.321
2019,54.9,45.843
2017,50.275,58.177
2015,34.995,16.676
2022,65.495,7.546
2020,43.995,86.984
2016,46.995,41.158
2022,68.307,24.304
2022,37.899,80.678
2012,29.888,140.121
2023,119.9,7.085
2005,19.2,182.191
2022,54.9,12.15
2019,49.085,111.227
2013,29,31.315
2000,33.999,98.882
2023,84.985,13.685
2022,33.9,2.913
2018,59.999,37.181
2018,54.164,82.765
2023,56.988,8.886
2022,58.5,43.791
2023,80.154,6.668
2020,69.963,20.132
2017,32.995,133.004
2011,19.995,128.327
2020,41.987,101.547
2022,48.499,6.639
2016,15.6,240.481
2014,37.9,135.415
2015,28.887,172.703
2020,87.249,24.347
2020,40.784,39.839
2022,84.59,3.673
2023,64.95,0.801
2022,59.995,18.669
2017,37.995,93.374
1990,38.9,28.945
2022,58.975,16.576
2018,39.995,125.579
2011,21.995,72.594
2022,49.995,32.208
2021,44.895,91
2022,69.987,14.402
2011,16,49.082
2020,47.495,19.865
2020,31.959,106.133
2023,84.99,0.469
2022,52.999,15.2
2016,32.995,46.938
2017,39.7,131.882
2015,53.95,32.446
2017,29.977,170.312
2008,19.995,106.561
2012,35,50.941
2012,24.9,147.852
2011,14,98.875
2023,58.55,0.973
2014,10.5,173.429
2019,34.409,115.956
2024,134.9,0.445
2021,45.495,50.21
2016,59.9,25.736
2016,46.497,88.745
1999,7.5,142
2013,38.65,109.329
2015,27.782,34.893
2019,46.995,41.359
2019,17.388,176.222
2015,8.9,200
2012,12.5,181.111
2014,37.957,112.856
2015,36.555,113.367
2021,51.742,45.814
2019,54.998,51.766
2020,59.999,83.75
2012,35.295,74.817
2018,44.749,123.103
2022,84.9,9.109
2017,43.5,75.475
2011,24,66.333
2024,103.99,1.459
2017,33.99,177.283
2018,51.963,70.133
2019,48.499,134.712
2021,78.7,26.187
2021,67.5,61.45
2022,50.946,56.457
2021,58.581,75.493
2019,16.888,195.786
2014,18.442,115.869
2021,49.999,41.069
2014,27.495,159.295
2022,49.243,98.265
2022,59.988,5.831
2008,33.495,56.662
2021,51.995,37.844
2023,79.541,13.36
2022,49.995,24.318
2008,20.999,90.163
2022,63.987,54.369
2021,51.999,23.683
2020,65.339,52.111
2019,53.95,38.295
2017,28.9,109.14
2005,24.999,108.147
2015,39.9,84.491
2021,74.998,29.19
2019,48.987,42.018
2002,15.995,196.947
2022,56.919,28.85
2021,70,4.4
2012,11,216.7
2022,47.49,12.552
2010,18.391,42.638
2012,28.495,117.83
2017,39.888,55.522
2008,6,231.388
2022,69.995,23.821
2022,74.99,8.408
2016,30.728,165.048
2014,25.844,78.167
2018,63.2,56.71
2023,95.99,0.05
2022,68.968,51.393
2018,38.8,90.116
2020,43.995,98.786
2023,134.9,0.047
2018,52.699,71.617
2014,45.95,33.922
2020,44.999,87.744
2022,75.99,36.965
2022,58.988,29.947
2019,33,101.822
1996,14.5,285
2019,59.9,56.445
2019,54.998,73.863
2017,36.8,154.41
2001,11.999,100.897
2022,57.381,46.527
2021,59.995,8.175
2011,19.888,178
2021,66.681,33.989
2018,55.4,61.422
2014,18.499,18.76
1999,15,113.14
2022,69.987,13.41
2015,24.995,139.699
2008,11.5,240
2022,55.981,51.339
2022,59.995,4.973
2019,42.109,37.733
2021,70.998,26.49
2015,30.798,130.151
2023,129.9,11.841
2005,8.999,212.722
2016,17.995,128.753
2012,16.994,197.766
2015,29.998,65.316
2016,39.961,44.974
2016,27.544,102.553
2008,8.495,122.659
2018,48.89,77.06
2017,46.992,67.317
2018,56.255,57.965
2022,53.995,50.416
2016,36.75,111
2019,34.409,116.041
2022,69.963,8.928
2022,64.987,88.188
2013,22.999,221.738
2020,55.289,105.751
