year,price,mileage
2022,72.22,17.189
2019,30.446,60.168
2021,36.788,73.39
2021,43.464,24.178
2022,41.995,9.204
2021,54.995,23.502
2017,24.619,89.602
2018,28.995,39.392
2020,36.445,89.605
2016,10.995,164.881
2019,36.99,35.718
2021,37.252,16.903
2017,30.796,45.175
2017,34.999,19.475
2022,48.745,25.099
2022,43,22.75
2021,42.98,31.749
2020,52.75,32
2018,42.92,50.659
2021,39.477,11.785
2018,45.995,59.48
2021,38.287,14.467
2013,19.995,93.271
2021,41.449,26.688
2013,14.989,138.777
2021,32.9,28.334
2021,37.944,31.305
2014,27.232,59.828
2022,38.781,19.018
2020,36.204,33.456
2015,20.925,88.473
2019,29.943,44.675
2011,14.95,117.284
2022,78.9,0.085
2021,35.559,59.751
2023,80.1,5.748
2011,10.5,195
2016,23.5,160
2018,27.995,73.843
2022,45.444,15.083
2022,47.774,12.285
2019,31.994,55.616
2022,44.995,22.607
2015,26.495,83.892
2022,37.895,14.665
2017,30.684,30.595
2022,59.995,2.797
2022,41.244,25.578
2021,40.8,34.956
2021,37.825,32.656
2022,48.9,13.418
2017,47.9,63.99
2018,28.548,61.691
2009,6.5,149.287
2021,41.99,20.517
2022,43.612,1.165
2020,32.535,23.655
2021,40.498,34.715
2021,43.488,25.428
2020,40.997,58.211
2016,20.99,108.959
2020,39.495,35.216
2023,44.99,1.937
2023,52.362,1.172
2023,40.988,8.777
2023,45.988,2.234
2023,53.888,0.099
2020,36.555,29.235
2019,35.59,44.144
2023,49.329,4.179
2022,37.99,22.624
2023,48,0.06
2023,81.797,2.627
2023,57.697,10.366
2019,35.787,51.912
2021,37.999,26.787
2012,10.24,274.372
2021,39.995,20.569
2014,16.795,91.398
2021,43.488,24.313
2023,41.988,3.366
2020,41.99,12.21
2017,29.9,96.767
2023,44.7,7.346
2018,28.499,56.42
2022,44.868,5.766
2022,41.886,22.972
2018,26.856,88.629
2023,47.495,4.031
2015,22.492,89.257
2018,44.495,68.14
2021,37.098,36.554
2022,44.597,18.391
2020,31.25,49.823
2021,37.55,30.592
2023,47.663,2.689
2023,39.471,7.374
2018,43.495,44.21
2020,41.69,19.339
2023,50.9,9.995
2022,39.998,5.192
2022,40.9,12.39
2022,51.495,11.707
2022,62.915,12.808
2004,2.5,132.535
2007,6,204
2016,28.846,69.585
2023,82.247,3.41
2018,29.055,37.134
2012,13.9,158.913
2021,41.688,42.064
2023,52.488,5.756
2019,28.662,64.763
2021,37,18.93
2019,38.617,68.486
2019,27.444,65.707
2018,51.99,43.785
2021,34.975,41.203
2023,48,1.292
2020,53.995,35.744
2015,28.904,89.803
2016,34,53
2020,35.299,39.471
2013,13.9,88.8
2020,34.59,47.752
2019,42,42
2023,51.888,5.487
2021,36,34.214
2023,46.995,5.075
2018,32.5,77
2023,47.995,9.913
2019,25.888,24.307
2013,7,95.733
2021,41.449,44.286
2023,61.885,1.542
2022,41.595,15.673
2021,36.916,27.924
2021,39.995,14.822
2013,28.999,39.075
2022,42.431,25.714
2021,35.989,10.356
2020,37.9,46.433
2021,35.899,23.961
2021,49.95,27.148
2023,46.995,0.554
2021,35.859,8.236
2023,48.504,3.433
2023,44.9,8.139
2021,37.488,32.474
2015,22.49,109.67
2021,46.495,19.399
2019,36.49,62.292
2013,14.495,89.826
2021,38.85,25.595
2023,49.995,5.235
2010,11.922,127.109
2019,47.999,72.55
2018,27.987,62.941
2019,54,3.5
2019,54.5,43.193
2021,60,23.5
2020,37.49,49.035
2017,27.795,69.533
2011,12.922,115.848
2019,27.688,49.223
2019,28.332,70.695
2019,53.9,52.229
2023,43.745,11.798
2022,46.288,12.459
2020,37.312,31.309
2016,24.245,73.841
2022,42.26,10.062
2021,32.958,33.225
2016,28.895,75.702
2018,38,99.7
2017,32.85,52
2020,34.955,33.434
2020,36.995,39.589
2021,46.98,44.049
2023,64.995,4.694
2012,12.75,144.641
1997,20,188.5
2019,22.999,116.665
2021,39.999,19.285
2022,47.441,20.78
2021,42.204,20.459
2020,36.987,23.395
2023,49.495,3.286
2018,24.999,70.131
2022,46.99,4.025
2021,39.799,45.777
2012,18.495,105.233
2020,32.999,37.731
2021,41.588,27.5
2022,35.995,14.353
2020,35.597,76.815
2022,43.788,28.541
2018,45.8,62.727
2022,39.997,17.218
2021,38.997,21.393
2020,36.495,31.855
2022,37.99,14.763
2022,41.129,25.652
2020,36.5,49.848
2017,27,51.8
2022,41.185,23.145
2021,35.89,26.447
2019,29.999,48.495
2018,27.816,35.261
2017,18.495,176.878
2013,19.347,93.908
2021,52.85,16.33
2017,29.984,19.085
2023,50.995,10.466
2021,37.999,27.321
2022,42.495,20.431
2010,5.1,167
2021,73.7,22.6
2023,79.699,4.825
2017,28.997,69.885
2019,30.5,69.274
2014,11.995,115.185
2019,37.5,23.826
2019,28.979,64.289
2022,42.992,12.599
2020,27.495,79.6
2022,45.929,20.54
2018,29.999,49.6
2020,32.995,38.198
2021,34.944,30.244
2021,39.795,22.809
2021,44.852,38.816
2021,36.833,28.335
2016,20.995,182.579
2013,18.495,64.618
2020,38.11,36.518
2017,44.771,65.755
2021,43.229,13.173
2021,35.495,34.223
2021,40.622,43.545
2022,53.995,13.979
2020,32,57.305
2018,43.898,82.994
2022,44.653,17.075
2020,36.689,28.022
2020,25.682,84.803
2010,16,81.9
2021,38.994,39.872
2021,39.326,20.32
2011,33.99,70.587
2014,36.988,69.655
2022,39.9,27.15
2023,57.771,5.571
2020,37.5,21
2007,7.5,170.787
2022,42.233,17.027
2018,29.578,63.557
2019,28.785,62.299
2021,54.397,15.078
2020,34.99,16.885
2011,12,159.65
2018,27.995,98.378
2012,14.5,123.509
2015,24.195,65.249
2021,37.5,25.924
2023,67.171,0.045
2016,32.995,65.071
2021,37.998,28.099
2021,29.9,4.612
2022,46.695,17.115
2021,39.95,23.094
2019,32.328,19.835
2021,36.4,11.504
2018,44.625,60.2
2019,29.995,47.044
2021,44.99,20.154
2018,28.874,75.694
2019,62,48.5
2020,39.495,10.325
2015,22.885,134.273
2022,78.988,17.854
2020,36.488,35.775
2021,38.251,26.26
2021,37.42,26.748
2021,39.99,25.01
2021,49.595,35.585
2021,36.995,37.229
2018,45.994,73.465
2019,32.266,43.022
2023,45.429,2.091
2020,36.714,21.98
2020,29.495,59.647
2022,47.885,17.39
2023,57.745,6.542
2023,57.494,16.644
2013,15.995,80.154
2016,17.699,120.94
2021,39.913,20.872
2021,37.939,28.469
2018,45.995,67.492
