year,price,mileage
2016,46.995,41.158
2012,35,50.941
2001,13.998,203
2019,31.5,111.824
2023,61.497,11.908
2022,64.987,88.188
2019,48.987,42.018
2016,59.9,25.736
2022,62.99,76.493
2016,23.999,126.91
2015,19.9,235.569
2020,57.465,88.613
2005,24.999,108.147
2022,53.5,49.05
2016,46.98,56.466
2017,37.75,118.39
2014,37.957,112.856
2023,65.933,27.923
2015,31.995,109.093
2019,42.432,76.902
2022,84.59,3.673
2022,74.99,8.408
2018,35.599,65.79
2012,17.995,163.59
2001,11.4,193.917
2020,54,40.585
2019,53.995,77.813
2022,69.987,14.402
2008,20.999,90.163
2006,18.99,83.021
2022,66.5,13.382
2013,22.999,221.738
2022,69.48,10.124
2019,56,90.29
2015,53.95,32.446
2020,49.79,49.247
2021,49.5,49.278
1999,15,113.14
2022,34.5,20.039
1997,54.5,52.879
2020,55.9,42.15
2020,61.223,57.516
2018,56.255,57.965
2020,42.997,22.076
2021,68.497,25.546
2010,17.995,166.058
2022,37.899,80.678
2022,68.968,51.393
2022,57.95,0.088
2023,66.933,12.175
2022,70,15.189
2009,13.1,125.601
2004,14.999,60.311
2017,34.995,46.378
2018,55.4,61.422
2017,38.9,65.445
2024,88.388,6.487
2012,22.995,90.817
2012,39.595,17.415
2016,35.9,131.35
2023,64.997,11.591
2024,123.95,0.056
2019,57.5,44.097
2023,56.988,8.886
2022,54.995,37.018
2020,44.621,47.904
2021,83.5,4.4
2017,39.7,131.882
2022,54.322,4.923
2016,37.9,100.916
2017,28.9,109.14
2024,103.99,1.459
2019,54.9,45.843
2017,41.995,97.368
2022,53.995,50.416
2018,47.5,50.288
2019,39.987,139.649
2022,48.75,18.021
2020,44.999,87.744
2022,50,19.216
2022,58.5,43.791
2022,69.987,13.41
2020,31.959,106.133
2020,43.513,34.39
2020,58.994,83.872
2021,56,36.059
2014,27.9,205.656
2019,53.95,38.295
2019,47.8,103.706
2022,68.955,46.75
2020,56.9,14.259
2008,18.995,108.989
2022,55.995,31.17
2021,74.998,29.19
2019,34.409,115.956
2023,73.9,5.168
2020,87.249,24.347
2011,25.884,33.236
2019,54.9,66.315
2010,12.88,198.174
2022,63.987,54.369
2015,22.596,116.775
2013,19.895,213.594
2014,35.806,112.127
2019,44.995,91.939
2012,12,235.435
2022,71,7.15
1997,54.5,97.067
2021,62.9,88.782
2014,37.9,135.415
2018,39.995,125.579
2023,134.9,0.047
2013,25.995,149.223
2022,52.9,0.3
2024,144.86,0.015
2016,32.995,46.938
2013,20.962,119.726
2018,63.2,56.71
2020,51,57.754
2016,45.9,100.384
2020,55.289,105.751
2021,57.495,34.242
2002,18.9,207.5
2017,47.541,103.352
2019,38.295,52.45
2023,73.985,3.74
2019,34.409,116.041
2015,19.5,282
2023,51.997,3.077
2024,134.9,0.445
2012,11,216.7
2011,26.999,122.175
2023,119.9,7.085
2020,63.996,55.116
2019,45.995,70.847
2010,13.999,41.022
2021,51.999,23.683
2022,58.7,28.364
2011,17.995,144.563
2015,8.9,200
2017,36.8,154.41
2020,62.999,51.53
2003,12.999,150
2022,49.995,24.318
2003,7.2,170
2023,84.99,0.469
2019,41.9,47.355
2015,30.5,63.115
2022,54,24.639
2010,18.391,42.638
2019,49.449,121.992
2017,42.995,87.901
2005,19.2,182.191
2008,14.5,206
2017,40.895,51.285
2018,38.8,90.116
2023,72.78,3.549
2017,37.995,93.374
2017,29.997,172.955
2023,70.989,9.225
2015,28.887,172.703
2014,31.995,74.425
2008,18.999,87.833
2022,69.357,39.871
2019,54.998,73.863
2022,64.425,15.418
2021,66.681,33.989
2022,80.9,23.32
1996,79.9,13.225
2015,39.99,87.604
2015,29.998,65.316
2022,56.9,14.995
2012,24.9,147.852
2017,33.99,177.283
2016,33.995,101.277
2022,53.995,41.796
2016,39.961,44.974
2001,43.5,134.451
2008,29.9,129.122
2022,49.876,2.316
2011,14.95,264.376
2017,38.995,15.647
2015,24.995,139.699
2021,65.5,57.62
2020,58.857,86.008
2020,43.995,98.786
2022,53.5,9.746
2018,57.569,28.874
2014,25.844,78.167
2022,77.6,2.8
2010,12.999,157.589
2017,35.488,43.774
2023,83.498,8.442
2015,36.555,113.367
2023,48.6,4.061
2016,32.995,102.557
2023,64.95,0.801
2021,70.998,26.49
2017,50.275,58.177
2022,43.9,14.517
2004,15.99,0
2019,39.5,65.883
2015,39.9,84.491
2022,59.988,5.831
2006,18.9,266.016
2016,24.499,96.369
2015,12.995,184.641
2019,59.9,56.445
2024,123.99,0.081
2022,68.987,22.258
2022,84.9,9.109
2017,29.977,170.312
2020,68.9,55.418
2022,68.988,43.375
2016,27.544,102.553
2021,58.992,29.8
1997,3,120
2014,32.9,171.875
2020,42.997,21.712
2014,45.95,33.922
2023,129.9,11.841
2018,31.985,72.647
2008,6,231.388
2014,35,100.957
2017,43.5,75.475
2018,38.595,94.138
2022,49,6.2
2017,53.496,65.124
2021,42.911,4.674
2017,38.609,93.925
2010,18.579,101.936
2019,42.109,37.733
2016,36.9,71.792
2017,46.498,111.488
2022,49.243,98.265
2017,47.248,89.176
2020,41.987,101.547
2021,49.999,41.069
2022,69.985,21.592
2022,45.625,1.111
2022,48.499,6.639
2023,70.9,1.592
2022,52,66.524
2022,54.9,12.15
2019,50.975,78.41
2019,30.229,106.838
2006,16.995,347.563
2008,11.5,240
2020,40.784,39.839
